"int_id","StreetLength"
17870,0
17871,0
17872,0
17873,0
17874,0
17875,0
17876,0
17877,0
17878,0
17879,0
17880,0
17881,0
17882,0
17883,0
17884,0
17885,0
17886,0
17887,0
17888,0
17889,0
17890,0
17891,0
17892,41.9015727470484
17893,47.5671373299002
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,0
17901,0
17902,0
17903,0
17904,0
17905,0
17906,0
17907,0
17908,0
17909,0
17910,0
17911,0
17912,0
17913,0
17914,0
17915,0
17916,0
17917,0
17918,0
17919,0
17920,0
17921,0
17922,0
17923,0
17924,0
17925,0
17926,0
17927,0
17928,0
17929,0
17930,0
17931,0
17932,0
17933,0
17934,0
17935,0
17936,0
17937,0
17938,0
17939,0
17940,0
17941,0
17942,0
17943,0
17944,0
17945,0
17946,0
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,0
17954,0
17955,0
17956,0
17957,0
17958,0
17959,0
17960,0
17961,0
17962,0
17963,0
17964,0
17965,0
17966,0
17967,0
17968,0
17969,0
17970,0
17971,0
17972,0
17973,0
17974,0
17975,0
17976,0
17977,0
17978,0
17979,0
17980,0
17981,0
17982,0
17983,0
17984,0
17985,0
17986,0
17987,0
17988,0
17989,0
17990,0
17991,0
17992,0
17993,0
17994,0
17995,0
17996,0
17997,0
17998,0
17999,0
18000,0
18001,0
18002,0
18003,45.5222417653226
18004,50.1929831064843
18005,50.5442926193954
18006,38.9369956558243
18007,0
18008,0
18009,0
18010,0
18011,0
18012,0
18013,0
18014,0
18015,0
18016,0
18017,0
18018,55.5264857754976
18019,0
18020,0
18021,0
18022,0
18023,0
18024,0
18025,51.2469187335476
18026,0
18027,0
18028,0
18029,0
18030,0
18031,0
18032,0
18033,50.7534313354662
18034,0
18035,0
18036,0
18037,0
18038,0
18039,0
18040,0
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18047,0
18048,0
18049,0
18050,0
18051,0
18052,0
18053,0
18054,0
18055,0
18056,51.006219730767
18057,0
18058,0
18059,0
18060,0
18061,0
18062,0
18063,26.0203617952124
18064,52.3279349065086
18065,52.3279349065258
18066,81.1284289984916
18067,14.4983300725276
18068,0
18069,0
18070,0
18071,0
18072,0
18073,0
18074,0
18075,0
18076,0
18077,0
18078,0
18079,0
18080,0
18081,0
18082,0
18083,0
18084,0
18085,0
18086,0
18087,0
18088,0
18089,0
18090,0
18091,0
18092,0
18093,0
18094,0
18095,0
18096,0
18097,0
18098,0
18099,0
18100,0
18101,0
18102,0
18103,0
18104,0
18105,0
18106,0
18107,0
18108,0
18109,0
18110,0
18111,0.519792675715516
18112,58.2083891049466
18113,38.9271930575879
18114,0
18115,56.7437590608564
18116,0
18117,0
18118,0
18119,0
18120,0
18121,0
18122,0
18123,0
18124,0
18125,53.9988443944778
18126,0
18127,0
18128,0
18129,0
18130,0
18131,0
18132,0
18133,0
18134,0
18135,0
18136,0
18137,0
18138,0
18139,0
18140,0
18141,0
18142,0
18143,0
18144,0
18145,0
18146,0
18147,0
18148,47.3726780092102
18149,4.94782085397041
18150,0
18151,50.9820350514286
18152,0
18153,0
18154,39.1055931252874
18155,5.72387458543298
18156,0
18157,0
18158,0
18159,0
18160,0
18161,0
18162,0
18163,0
18164,0
18165,0
18166,0
18167,0
18168,0
18169,0
18170,0
18171,0
18172,0
18173,0
18174,0
18175,0
18176,0
18177,0
18178,0
18179,0
18180,0
18181,0
18182,51.9074941811874
18183,0
18184,0
18185,0
18186,0
18187,0
18188,0
18189,0
18190,0
18191,0
18192,0
18193,0
18194,45.1243987019545
18195,51.9072648321862
18196,55.7449359307915
18197,14.7329706417796
18198,0
18199,0
18200,0
18201,0
18202,93.0113349904017
18203,124.058634188876
18204,15.8469022627756
18205,0
18206,0
18207,0
18208,0
18209,0
18210,26.1420262677402
18211,55.0432730999101
18212,0
18213,0
18214,56.3585501736569
18215,34.8156021569762
18216,0
18217,0
18218,63.5887631190545
18219,8.93204387877964
18220,64.0250181641145
18221,48.7025295393369
18222,36.7959700936091
18223,8.25892804126186
18224,93.2774486059744
18225,29.1348252440875
18226,63.4402655645412
18227,31.3312173954705
18228,71.7753687871174
18229,91.8936777065945
18230,50.8781824929836
18231,46.5380527248903
18232,16.8131006225764
18233,50.2490138732669
18234,0
18235,39.5383541422128
18236,38.6022881473523
18237,92.989802586924
18238,59.4832606689353
18239,113.559493025566
18240,71.8813910796834
18241,149.959691166113
18242,52.8251854302348
18243,81.5041968751715
18244,50.0310055946405
18245,0
18246,0
18247,0
18248,0
18249,0
18250,64.4320830226875
18251,0
18252,44.2609798968887
18253,17.9323458775643
18254,0
18255,0
18256,0
18257,0
18258,0
18259,0
18260,0
18261,0
18262,11.1923965467652
18263,44.1086133194624
18264,0
18265,0
18266,0
18267,22.5607662694331
18268,29.4781650059883
18269,0
18270,0
18271,0
18272,0
18273,54.097321839834
18274,0
18275,0
18276,0
18277,0
18278,40.7134852559903
18279,0
18280,84.8058990793517
18281,78.4643674517541
18282,32.4162532661994
18283,97.1940488919487
18284,58.3215070088519
18285,0
18286,0
18287,0
18288,0
18289,0
18290,0
18291,0
18292,0
18293,0
18294,0
18295,0
18296,0
18297,0
18298,0
18299,0
18300,0
18301,0
18302,0
18303,0
18304,0
18305,0
18306,0
18307,0
18308,0
18309,48.1819237775153
18310,55.0973227032767
18311,0
18312,0
18313,78.5151006408625
18314,31.8773572419937
18315,0
18316,0
18317,52.3206136272268
18318,0
18319,0
18320,0
18321,0
18322,0
18323,0
18324,0
18325,0
18326,0
18327,0
18328,0
18329,0
18330,0
18331,0
18332,0
18333,0
18334,0
18335,0
18336,0
18337,0
18338,0
18339,0
18340,0
18341,0
18342,0
18343,0
18344,0
18345,0
18346,0
18347,0
18348,0
18349,0
18350,0
18351,0
18352,8.7149488132951
18353,60.7611925473648
18354,18.7577147848779
18355,0
18356,0
18357,0
18358,0
18359,0
18360,0
18361,0
18362,0
18363,0
18364,0
18365,0
18366,0
18367,0
18368,0
18369,0
18370,0
18371,0
18372,0
18373,0
18374,0
18375,0
18376,0
18377,0
18378,0
18379,0
18380,0
18381,0
18382,0
18383,0
18384,0
18385,0
18386,0
18387,0
18388,0
18389,0
18390,0
18391,0
18392,0
18393,0
18394,0
18395,0
18396,0
18397,0
18398,0
18399,0
18400,0
18401,0
18402,0
18403,0
18404,0
18405,0
18406,0
18407,0
18408,0
18409,0
18410,0
18411,0
18412,0
18413,0
18414,0
18415,0
18416,0
18417,0
18418,0
18419,0
18420,0
18421,0
18422,0
18423,0
18424,0
18425,0
18426,0
18427,0
18428,0
18429,0
18430,0
18431,0
18432,0
18433,0
18434,0
18435,0
18436,0
18437,0
18438,0
18439,0
18440,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,0
18447,0
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18454,0
18455,0
18456,0
18457,0
18458,0
18459,0
18460,0
18461,0
18462,0
18463,55.4770479656402
18464,54.8367352779119
18465,6.84999670080234
18466,0
18467,0
18468,12.0643285095503
18469,51.3395398486136
18470,51.4801120146435
18471,51.3411947504776
18472,50.6990410139321
18473,25.7785296958592
18474,0
18475,0
18476,0
18477,0
18478,0
18479,0
18480,52.9182273791279
18481,0
18482,0
18483,0
18484,0
18485,0
18486,19.7592178057411
18487,31.3338933475753
18488,0
18489,0
18490,0
18491,0
18492,0
18493,0
18494,0
18495,47.5897080682009
18496,3.16372326726537
18497,0
18498,0
18499,0
18500,0
18501,0
18502,0
18503,0
18504,0
18505,0
18506,0
18507,0
18508,0
18509,0
18510,0
18511,0
18512,0
18513,0
18514,0
18515,0
18516,0
18517,0
18518,51.0062197307699
18519,0
18520,0
18521,0
18522,46.1970016903077
18523,52.7028592580255
18524,52.3279349065086
18525,26.3075731113133
18526,0
18527,0
18528,0
18529,52.3358131761663
18530,0
18531,0
18532,0
18533,0
18534,0
18535,0
18536,0
18537,0
18538,0
18539,0
18540,0
18541,0
18542,0
18543,0
18544,0
18545,0
18546,0
18547,0
18548,0
18549,0
18550,0
18551,0
18552,0
18553,0
18554,0
18555,0
18556,0
18557,0
18558,0
18559,0
18560,0
18561,0
18562,0
18563,0
18564,0
18565,0
18566,0
18567,0
18568,0
18569,0
18570,0
18571,0
18572,39.9667784090612
18573,57.6885964292012
18574,0
18575,0
18576,0
18577,32.2581757585104
18578,24.3806902278146
18579,0
18580,0
18581,0
18582,0
18583,0
18584,0
18585,0
18586,40.9128698180891
18587,13.5008466089419
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18596,0
18597,0
18598,0
18599,0
18600,0
18601,0
18602,0
18603,0
18604,0
18605,0
18606,0
18607,0
18608,0
18609,0
18610,0
18611,52.3006051894479
18612,0
18613,52.6507827022703
18614,30.967992777079
18615,54.4032103440011
18616,14.0743442592906
18617,0
18618,0
18619,0
18620,0
18621,0
18622,0
18623,0
18624,0
18625,0
18626,0
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18633,0
18634,0
18635,0
18636,0
18637,0
18638,0
18639,0
18640,0
18641,0
18642,0
18643,0
18644,49.3479656935282
18645,2.7595933706226
18646,0
18647,0
18648,0
18649,0
18650,0
18651,0
18652,0
18653,0
18654,0
18655,0
18656,0
18657,0
18658,0
18659,42.5076673470897
18660,57.4543016220811
18661,1.91183827935031
18662,0
18663,18.2850169011315
18664,133.306188037546
18665,80.9656367703129
18666,0
18667,0
18668,0
18669,0
18670,0
18671,0
18672,0
18673,8.42107987128
18674,63.3163349052034
18675,9.90736765900493
18676,0
18677,28.5898418667503
18678,52.7192291478799
18679,61.3492936420685
18680,2.12441903964364
18681,0
18682,28.429708923906
18683,22.9387388920142
18684,26.6226675041539
18685,121.01331896471
18686,0
18687,49.4254287682944
18688,39.0156023096485
18689,131.143223511618
18690,93.2185071824132
18691,30.1320977394537
18692,145.140195069854
18693,50.8534490476965
18694,0
18695,98.2297665061011
18696,47.5819731897404
18697,100.694856333766
18698,123.392823594628
18699,77.1760382323836
18700,36.4999218355912
18701,85.0966294595851
18702,46.8617755916036
18703,63.2948960120323
18704,116.134463711056
18705,80.3885171358956
18706,50.0264827109777
18707,0
18708,0
18709,0
18710,0
18711,0
18712,7.9628989447948
18713,50.5742824135739
18714,0
18715,58.1554746131347
18716,8.37585694409214
18717,0
18718,0
18719,0
18720,0
18721,0
18722,0
18723,0
18724,0
18725,50.2866994641843
18726,0
18727,0
18728,0
18729,52.5315250548926
18730,0
18731,0
18732,0
18733,0
18734,38.4659962804092
18735,15.5124644122088
18736,0
18737,0
18738,0
18739,5.92851019349557
18740,93.7351305337612
18741,32.7629170641801
18742,51.9403826391975
18743,61.0947771294089
18744,130.611499470704
18745,23.4351098176829
18746,67.6405841541042
18747,92.6435014565949
18748,2.01898679622704
18749,0
18750,0
18751,0
18752,0
18753,0
18754,0
18755,0
18756,0
18757,0
18758,0
18759,0
18760,0
18761,0
18762,0
18763,0
18764,0
18765,0
18766,0
18767,0
18768,39.5877130349277
18769,52.7570428333536
18770,53.0621939859363
18771,6.49100817052218
18772,0
18773,0
18774,12.210864735316
18775,98.7858031606561
18776,0
18777,0
18778,13.482195492375
18779,38.800131527908
18780,0
18781,0
18782,0
18783,0
18784,0
18785,0
18786,0
18787,0
18788,0
18789,0
18790,0
18791,0
18792,0
18793,0
18794,0
18795,0
18796,0
18797,0
18798,0
18799,0
18800,0
18801,0
18802,0
18803,0
18804,0
18805,0
18806,0
18807,0
18808,0
18809,0
18810,0
18811,0
18812,0
18813,26.129714655127
18814,50.8796144165598
18815,0
18816,0
18817,0
18818,0
18819,0
18820,0
18821,0
18822,0
18823,0
18824,0
18825,0
18826,0
18827,0
18828,0
18829,0
18830,0
18831,0
18832,0
18833,0
18834,0
18835,0
18836,0
18837,0
18838,0
18839,0
18840,0
18841,0
18842,0
18843,0
18844,0
18845,0
18846,0
18847,0
18848,0
18849,0
18850,0
18851,0
18852,0
18853,0
18854,0
18855,0
18856,0
18857,0
18858,0
18859,0
18860,0
18861,0
18862,0
18863,0
18864,0
18865,0
18866,0
18867,0
18868,0
18869,0
18870,0
18871,0
18872,0
18873,0
18874,0
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,0
18884,0
18885,0
18886,0
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,0
18895,0
18896,0
18897,0
18898,0
18899,0
18900,0
18901,0
18902,0
18903,0
18904,0
18905,0
18906,0
18907,0
18908,0
18909,0
18910,0
18911,0
18912,0
18913,0
18914,0
18915,0
18916,0
18917,0
18918,0
18919,0
18920,0
18921,0
18922,0
18923,38.6739211126474
18924,58.451861728295
18925,0.419470772289348
18926,0
18927,0
18928,0
18929,0
18930,0
18931,0
18932,0
18933,0
18934,0
18935,24.764302106176
18936,51.1296983459634
18937,52.1651889120912
18938,53.1908951475922
18939,6.78725040527612
18940,0
18941,14.0839529014646
18942,36.8839389345467
18943,0
18944,0
18945,0
18946,0
18947,0
18948,51.0091595628242
18949,0
18950,0
18951,0
18952,0
18953,0
18954,0
18955,0
18956,0
18957,0
18958,50.77498985922
18959,0
18960,0
18961,0
18962,0
18963,0
18964,0
18965,0
18966,0
18967,0
18968,0
18969,0
18970,0
18971,0
18972,0
18973,0
18974,0
18975,0
18976,0
18977,0
18978,0
18979,0
18980,24.8160530969683
18981,73.2328443796987
18982,52.1847936569852
18983,52.3136747142617
18984,35.4057285094642
18985,30.206821523079
18986,0
18987,0
18988,0
18989,0
18990,0
18991,52.3358131761663
18992,0
18993,0
18994,0
18995,0
18996,0
18997,0
18998,0
18999,0
19000,0
19001,0
19002,0
19003,0
19004,0
19005,0
19006,0
19007,0
19008,0
19009,0
19010,0
19011,0
19012,0
19013,0
19014,0
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,0
19022,0
19023,0
19024,0
19025,0
19026,0
19027,0
19028,0
19029,0
19030,0
19031,0
19032,21.2053750374478
19033,58.2083891049466
19034,18.2416106958556
19035,0
19036,0
19037,0
19038,0
19039,0
19040,56.6070141397222
19041,0
19042,0
19043,0
19044,0
19045,0
19046,0
19047,0
19048,54.4879908472564
19049,0
19050,0
19051,0
19052,0
19053,0
19054,0
19055,0
19056,0
19057,0
19058,0
19059,0
19060,0
19061,0
19062,0
19063,0
19064,0
19065,0
19066,0
19067,0
19068,0
19069,0
19070,0
19071,0
19072,0
19073,52.3006051894437
19074,0
19075,5.76357628724262
19076,78.8512391795064
19077,0
19078,0
19079,0
19080,0
19081,0
19082,0
19083,0
19084,0
19085,0
19086,0
19087,0
19088,0
19089,0
19090,0
19091,0
19092,0
19093,0
19094,0
19095,0
19096,0
19097,0
19098,0
19099,0
19100,0
19101,0
19102,0
19103,0
19104,0
19105,0
19106,0
19107,52.237141522915
19108,0
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,0
19116,0
19117,0
19118,0
19119,0
19120,0
19121,0
19122,0
19123,71.8589131085779
19124,0
19125,109.862965573308
19126,122.617553486674
19127,0
19128,0
19129,0
19130,0
19131,0
19132,0
19133,0
19134,0
19135,0
19136,0
19137,53.7234606441632
19138,26.9973695581145
19139,0
19140,54.6301670554261
19141,82.4233205528162
19142,8.93222581146841
19143,0
19144,42.0590189466636
19145,21.1326916982756
19146,55.3068444672093
19147,14.9129501332408
19148,63.7573583158841
19149,9.37616031493501
19150,44.1647684379484
19151,49.3531876540411
19152,25.0265481224102
19153,69.8527228565039
19154,87.605162387432
19155,110.102908706105
19156,40.8229077869268
19157,52.3997954282535
19158,110.719189398978
19159,50.7471860057206
19160,78.5138214940812
19161,81.8593976101648
19162,71.502223061405
19163,112.852361051406
19164,90.7657794113592
19165,94.5079324974728
19166,90.7560503861543
19167,76.5412638675391
19168,50.0288256383679
19169,0
19170,0
19171,0
19172,0
19173,58.7740067475762
19174,65.9291725355543
19175,41.4981950253809
19176,0
19177,0
19178,65.8793502067793
19179,3.36137554429096
19180,0
19181,0
19182,0
19183,0
19184,0
19185,0
19186,0
19187,50.2956260387075
19188,0
19189,0
19190,0
19191,52.9064736864912
19192,0
19193,0
19194,0
19195,17.7185804162271
19196,53.5723128632437
19197,0
19198,0
19199,0
19200,0
19201,0
19202,14.7637963336465
19203,89.3441572615814
19204,13.2050507264097
19205,50.6324151657753
19206,19.749519891479
19207,120.695479866509
19208,55.8323717532924
19209,41.7700601553346
19210,106.703303504939
19211,18.1878956795282
19212,0
19213,0
19214,0
19215,0
19216,0
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,0
19227,0
19228,31.7656267544455
19229,57.1719179155083
19230,13.9383025854802
19231,0
19232,0
19233,0
19234,0
19235,0
19236,74.6513580765573
19237,36.4467013489688
19238,0
19239,0
19240,52.2529755272968
19241,0
19242,0
19243,0
19244,0
19245,0
19246,0
19247,0
19248,0
19249,0
19250,0
19251,0
19252,0
19253,0
19254,0
19255,0
19256,0
19257,0
19258,0
19259,0
19260,0
19261,0
19262,0
19263,0
19264,0
19265,0
19266,0
19267,0
19268,0
19269,0
19270,0
19271,0
19272,0
19273,0
19274,0
19275,65.1971287322299
19276,0
19277,0
19278,0
19279,0
19280,0
19281,0
19282,0
19283,0
19284,0
19285,0
19286,0
19287,0
19288,0
19289,0
19290,0
19291,0
19292,0
19293,0
19294,0
19295,0
19296,0
19297,0
19298,0
19299,0
19300,0
19301,0
19302,0
19303,0
19304,0
19305,0
19306,0
19307,0
19308,0
19309,0
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,0
19317,0
19318,0
19319,0
19320,0
19321,0
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,0
19331,0
19332,0
19333,0
19334,0
19335,0
19336,0
19337,0
19338,0
19339,0
19340,0
19341,24.7140882751021
19342,50.1752435745591
19343,50.0713605684881
19344,52.3919467297646
19345,28.1966587800562
19346,0
19347,0
19348,0
19349,0
19350,0
19351,0
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19358,0
19359,0
19360,0
19361,0
19362,0
19363,0
19364,0
19365,0
19366,0
19367,0
19368,0
19369,0
19370,0
19371,0
19372,0
19373,0
19374,0
19375,0
19376,0
19377,0
19378,0
19379,0
19380,0
19381,0
19382,0
19383,19.4240191596431
19384,58.3259818096309
19385,19.3218229849577
19386,0
19387,0
19388,0
19389,0
19390,0
19391,0
19392,0
19393,0
19394,0
19395,0
19396,0
19397,0
19398,0
19399,0
19400,0
19401,46.9339431739155
19402,51.92585932786
19403,69.8529188337013
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,51.0091595628242
19411,0
19412,0
19413,0
19414,0
19415,0
19416,0
19417,0
19418,0
19419,0
19420,50.6005879379239
19421,0
19422,0
19423,0
19424,0
19425,0
19426,0
19427,0
19428,0
19429,0
19430,0
19431,0
19432,0
19433,24.459262932709
19434,0
19435,0
19436,0
19437,0
19438,0
19439,0
19440,0
19441,0
19442,0
19443,50.4449063215401
19444,0
19445,0
19446,0
19447,52.2973991432114
19448,0
19449,0
19450,0
19451,0
19452,0
19453,50.0829387922624
19454,2.25287438390388
19455,0
19456,0
19457,0
19458,0
19459,0
19460,0
19461,0
19462,0
19463,0
19464,0
19465,0
19466,0
19467,0
19468,0
19469,0
19470,0
19471,0
19472,0
19473,0
19474,0
19475,0
19476,0
19477,42.3829988999612
19478,50.0035291124683
19479,50.0022249390012
19480,50.014653005959
19481,50.0864304718009
19482,50.0864304718043
19483,50.0505213814105
19484,50.0024506773557
19485,50.0026822660446
19486,50.0030188648657
19487,50.0013832263331
19488,50.0002352351614
19489,50.0002352351614
19490,50.0002352351614
19491,50.0002352351616
19492,50.0002352351614
19493,50.021017055217
19494,36.6801521437238
19495,0
19496,0
19497,0
19498,0
19499,0
19500,0
19501,0
19502,33.061245300927
19503,19.4659541284623
19504,0
19505,0
19506,0
19507,0
19508,0
19509,19.5418407672743
19510,33.6113600197457
19511,0
19512,0
19513,0
19514,0
19515,20.1695627141087
19516,0
19517,0
19518,0
19519,0
19520,0
19521,0
19522,0
19523,0
19524,0
19525,0
19526,0
19527,0
19528,0
19529,0
19530,0
19531,0
19532,0
19533,0
19534,0
19535,52.3006051894437
19536,0
19537,0
19538,55.2705967124482
19539,0
19540,0
19541,0
19542,0
19543,0
19544,0
19545,0
19546,0
19547,0
19548,0
19549,0
19550,0
19551,0
19552,0
19553,0
19554,0
19555,0
19556,0
19557,0
19558,0
19559,0
19560,0
19561,0
19562,0
19563,0
19564,0
19565,0
19566,0
19567,0
19568,0
19569,52.2371415229192
19570,0
19571,0
19572,24.1024881551583
19573,0
19574,0
19575,0
19576,0
19577,0
19578,0
19579,0
19580,0
19581,0
19582,0
19583,0
19584,2.06575849310866
19585,52.8150405204229
19586,46.6879837339694
19587,143.850234649548
19588,41.8557400869529
19589,0
19590,0
19591,0
19592,0
19593,0
19594,0
19595,0
19596,0
19597,0
19598,0
19599,0
19600,36.4662876815215
19601,71.1313295551835
19602,37.2623076126587
19603,0
19604,55.3378747463529
19605,24.6727230172314
19606,0
19607,80.3910402887263
19608,64.2510895942624
19609,16.1197754408163
19610,50.1360285003495
19611,55.1846716157361
19612,23.5206362665869
19613,14.1417467432338
19614,63.3030926756106
19615,66.9285162229811
19616,37.6686357020091
19617,43.3317429535198
19618,86.0562035524145
19619,114.903341737708
19620,34.6165047903766
19621,117.960465543361
19622,81.2458206752629
19623,45.6302470653728
19624,84.5583665288907
19625,68.088764901595
19626,85.1785004014113
19627,79.4609899730081
19628,84.675798880561
19629,63.0905008793557
19630,81.046896043582
19631,0
19632,0
19633,0
19634,14.1964968393003
19635,61.2111771427878
19636,73.7407731133225
19637,0
19638,12.0417297792195
19639,49.2899941813477
19640,0
19641,65.1292492788117
19642,0
19643,0
19644,0
19645,0
19646,0
19647,0
19648,17.6836105761788
19649,32.8101002596024
19650,0
19651,0
19652,22.7994665713364
19653,30.2140300900891
19654,0
19655,0
19656,22.047568788692
19657,49.1794171419759
19658,0
19659,0
19660,0
19661,0
19662,50.9208975619106
19663,0
19664,29.6260550456975
19665,77.0737114623563
19666,61.1391628012813
19667,0
19668,0
19669,70.5807666938802
19670,81.7389477755677
19671,73.3472574225474
19672,38.2451216942926
19673,106.50688048278
19674,32.0677592615762
19675,0
19676,0
19677,0
19678,0
19679,0
19680,0
19681,0
19682,0
19683,0
19684,0
19685,0
19686,0
19687,0
19688,39.0894204167131
19689,55.1188509348194
19690,52.5316222814645
19691,54.4742517685199
19692,51.228806249203
19693,50.7848581589895
19694,50.9280859252816
19695,50.9124326732006
19696,42.9453434708407
19697,13.145897791014
19698,99.3121096048113
19699,0
19700,0
19701,0
19702,52.3278379876155
19703,0
19704,0
19705,0
19706,0
19707,0
19708,0
19709,0
19710,0
19711,0
19712,0
19713,0
19714,0
19715,0
19716,0
19717,0
19718,0
19719,0
19720,0
19721,0
19722,0
19723,0
19724,0
19725,0
19726,0
19727,0
19728,0
19729,0
19730,0
19731,0
19732,0
19733,0
19734,0
19735,41.2939015585381
19736,61.7703623214875
19737,0.243704744333421
19738,0
19739,0
19740,0
19741,0
19742,0
19743,0
19744,0
19745,0
19746,0
19747,0
19748,0
19749,0
19750,0
19751,0
19752,0
19753,0
19754,0
19755,0
19756,0
19757,0
19758,0
19759,0
19760,0
19761,0
19762,0
19763,0
19764,0
19765,0
19766,0
19767,0
19768,0
19769,0
19770,0
19771,0
19772,0
19773,0
19774,0
19775,0
19776,0
19777,0
19778,0
19779,0
19780,0
19781,0
19782,0
19783,0
19784,0
19785,0
19786,0
19787,0
19788,0
19789,0
19790,0
19791,0
19792,0
19793,0
19794,0
19795,0
19796,0
19797,0
19798,0
19799,0
19800,0
19801,0
19802,0
19803,0
19804,0
19805,0
19806,0
19807,34.9426720767282
19808,60.6533746338839
19809,60.903610974175
19810,0
19811,0
19812,0
19813,0
19814,0
19815,0
19816,0
19817,0
19818,0
19819,0
19820,0
19821,0
19822,0
19823,0
19824,0
19825,0
19826,0
19827,0
19828,0
19829,0
19830,0
19831,0
19832,0
19833,0
19834,0
19835,0
19836,0
19837,0
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,44.2398253512734
19845,40.6093980214086
19846,0
19847,0
19848,0
19849,0
19850,0
19851,0
19852,0
19853,0
19854,0
19855,0
19856,0
19857,0
19858,0
19859,0
19860,0
19861,0
19862,0
19863,0
19864,0
19865,0
19866,0
19867,0
19868,0
19869,0
19870,0
19871,0
19872,53.7515273864504
19873,0
19874,0
19875,0
19876,0
19877,0
19878,38.0638528015058
19879,50.7588468659994
19880,50.7479897235282
19881,50.5320434722055
19882,69.4386807132737
19883,0
19884,0
19885,0
19886,0
19887,0
19888,0
19889,0
19890,0
19891,0
19892,0
19893,0
19894,0
19895,50.1640842840874
19896,0
19897,0
19898,0
19899,0
19900,0
19901,0
19902,0
19903,0
19904,0
19905,50.9553265656545
19906,0
19907,0
19908,0
19909,52.2973991432072
19910,0
19911,0
19912,0
19913,0
19914,0
19915,0
19916,52.3358131761663
19917,0
19918,0
19919,0
19920,0
19921,0
19922,0
19923,0
19924,0
19925,0
19926,0
19927,0
19928,0
19929,0
19930,0
19931,0
19932,0
19933,0
19934,0
19935,0
19936,0
19937,0
19938,0
19939,0
19940,0
19941,0
19942,0
19943,0
19944,0
19945,0
19946,0
19947,0
19948,0
19949,0
19950,0
19951,0
19952,0
19953,0
19954,0
19955,0
19956,0
19957,0
19958,0
19959,0
19960,0
19961,0
19962,0
19963,0
19964,0
19965,50.0050474759936
19966,0
19967,0
19968,0
19969,0
19970,0
19971,63.6020051670747
19972,52.1382668527296
19973,31.9171294987478
19974,47.2961686703512
19975,52.2756509248687
19976,52.3142865691314
19977,48.082938609391
19978,27.3973345998237
19979,0
19980,0
19981,0
19982,0
19983,0
19984,0
19985,0
19986,0
19987,0
19988,0
19989,0
19990,0
19991,0
19992,0
19993,0
19994,0
19995,0
19996,0
19997,8.60804216143988
19998,43.7548868485708
19999,0
20000,19.595909975542
20001,37.4293948170446
20002,0
20003,0
20004,0
20005,23.6311252517216
20006,44.9562127822102
20007,0
20008,0
20009,0
20010,0
20011,0
20012,0
20013,0
20014,0
20015,0
20016,0
20017,0
20018,0
20019,0
20020,0
20021,0
20022,0
20023,0
20024,0
20025,0
20026,0
20027,0
20028,0
20029,0
20030,0
20031,52.8723824579226
20032,0
20033,0
20034,50.0708201066656
20035,0
20036,0
20037,0
20038,0
20039,0
20040,0
20041,0
20042,0
20043,0
20044,0
20045,0
20046,58.0592157095462
20047,0
20048,128.306113365994
20049,104.298385846507
20050,0
20051,0
20052,0
20053,0
20054,0
20055,0
20056,0
20057,0
20058,0
20059,0
20060,0
20061,0
20062,0
20063,14.320722586986
20064,64.9885967779562
20065,1.06448465752587
20066,0
20067,38.7757712616693
20068,64.6350877889326
20069,43.6977609720079
20070,59.8884404541624
20071,46.1572419380761
20072,8.4954907195361
20073,64.3500171782745
20074,49.387451993297
20075,39.8466096772118
20076,0
20077,60.0809507251738
20078,21.2241042483335
20079,20.2214359486359
20080,62.5415194496251
20081,66.1579048170625
20082,176.597365448411
20083,22.0276857576695
20084,87.9991386994537
20085,72.4961379936383
20086,116.901049842957
20087,46.2414053001644
20088,80.6707201207791
20089,97.7360538329107
20090,66.5742923040248
20091,61.2642263255256
20092,51.7042410541459
20093,0
20094,0
20095,41.1869057632796
20096,54.9889622827048
20097,87.678243836771
20098,54.9232929521399
20099,82.3546622261378
20100,103.462204939517
20101,42.4018882011584
20102,35.1953222580521
20103,11.765089292949
20104,48.6020056985221
20105,0
20106,0
20107,0
20108,0
20109,0
20110,29.016163046623
20111,22.9179049641139
20112,0
20113,0
20114,52.792677361405
20115,0
20116,0
20117,3.194749894754
20118,60.075778559342
20119,0
20120,0
20121,0
20122,0
20123,0
